scenario,path_shape,repeat,requested_speed_m_s,progress_start_m,progress_end_m,required_height_m,tangent_speed_mean_m_s,speed_error_mean_m_s,schedule_error_mean_m,samples,duty_factor_mean,flight_fraction,duty_factor_fl,duty_factor_fr,duty_factor_hl,duty_factor_hr,diagonal_contact_correlation,ipsilateral_contact_correlation
8,coherent_smooth,0,0.8500000238418579,0.0,0.4,0.1704999953508377,0.4567604338046208,-0.39323959003723713,-0.20469047668505258,42,0.47619047619047616,0.09523809523809523,0.5238095238095238,0.42857142857142855,0.47619047619047616,0.47619047619047616,0.6682970760356928,-0.4329493326676247
8,coherent_smooth,0,0.8500000238418579,0.4,0.8,0.1704999953508377,0.8261460935076078,-0.023853930334250133,-0.331166626815994,24,0.5208333333333334,0.0,0.5833333333333334,0.3333333333333333,0.625,0.5416666666666666,0.5636302107760733,-0.62298303334853
8,coherent_smooth,0,0.8500000238418579,0.8,1.2000000000000002,0.29319998621940613,0.8209871674577395,-0.029012856384118397,-0.3441666610042245,24,0.5833333333333334,0.0,0.625,0.375,0.7083333333333334,0.625,0.47607106942984617,-0.6596361719849653
8,coherent_smooth,0,0.8500000238418579,1.2000000000000002,1.6,0.29319998621940613,0.8445619195699692,-0.005438104271888733,-0.33383328613638774,24,0.375,0.125,0.16666666666666666,0.7083333333333334,0.5833333333333334,0.041666666666666664,0.4268141108267355,-0.31365891168230375
8,coherent_smooth,0,0.8500000238418579,1.6,2.0,0.29319998621940613,0.47131560884770896,-0.37868441499414895,-0.48078574764160736,42,0.3333333333333333,0.19047619047619047,0.07142857142857142,0.7380952380952381,0.5238095238095238,0.0,0.6247580176717714,-0.2908872369413698
8,coherent_smooth,0,0.8500000238418579,2.0,2.4000000000000004,0.29319998621940613,0.4323209148645401,-0.4176791089773178,-0.8765000667572003,50,0.4,0.08,0.14,0.54,0.76,0.16,0.3582597798036752,-0.351006564396085
8,coherent_smooth,0,0.8500000238418579,2.4000000000000004,2.8000000000000003,0.29319998621940613,0.7540708824440285,-0.0959291413978294,-1.1289262579635315,27,0.39814814814814814,0.037037037037037035,0.2962962962962963,0.3333333333333333,0.4074074074074074,0.5555555555555556,0.4750753173511418,-0.5852415594413228
8,coherent_smooth,0,0.8500000238418579,2.8000000000000003,3.2,0.29319998621940613,0.9779885351657868,0.12798851132392883,-1.0925003051757785,20,0.5125,0.0,0.5,0.5,0.65,0.4,0.5654910159721509,-0.36413328179644555
8,coherent_smooth,0,0.8500000238418579,3.2,3.6,0.29319998621940613,0.8787300342863257,0.028730010444467716,-1.052227513291616,22,0.3977272727272727,0.045454545454545456,0.2727272727272727,0.36363636363636365,0.6818181818181818,0.2727272727272727,0.09699500018391545,-0.13881077967870084
8,coherent_smooth,0,0.8500000238418579,3.6,4.0,0.29319998621940613,0.7072543933987617,-0.14274563044309616,-1.0645003602504688,20,0.6,0.0,0.55,0.45,0.75,0.65,0.1292612247653894,-0.22392263454192907
