scenario_id,repeat,path_shape,reference_demo,requested_speed,transition_fraction,reference_curvature_abs_mean,survived,time_to_failure_s,xy_rmse,height_rmse,target_progress_m,target_path_index,terminal_position_error_m,terminal_yaw_error_rad,final_planar_speed_m_s,last_1s_planar_speed_mean_m_s,achieved_speed_mean,achieved_planar_speed_mean,achieved_tangent_speed_mean,achieved_speed_ratio,achieved_height_mean,tilt_rms_deg,action_delta_rms
93,0,s_curve,,0.2,0.5,0.19313864236335548,True,20.0,0.03079346356943344,0.10679107159376144,4.0,97,3.05631685256958,0.339815441762106,0.42165085673332214,0.395870178937912,0.2046848088502884,0.3612782061100006,0.35573863983154297,1.7786931991577148,0.25841444730758667,4.42879581451416,0.1608959585428238
94,1,s_curve,,0.2,0.5,0.19313932148707813,True,20.0,0.04229216498252254,0.12341685593128204,4.0,97,1.1926144361495972,2.4224934577941895,0.5660079121589661,0.4916512966156006,-0.004137958399951458,0.2882465124130249,0.2622191309928894,1.311095654964447,0.29312488436698914,4.685360908508301,0.16318480670452118
95,2,s_curve,,0.2,0.5,0.19313932148707813,True,20.0,0.055772065551353896,0.1092401072382927,4.0,97,3.4603002071380615,0.2983570098876953,0.5448009967803955,0.4832909405231476,0.1453605592250824,0.392852783203125,0.37570226192474365,1.8785113096237183,0.2644481062889099,5.297215938568115,0.18064303696155548
96,0,s_curve,,0.2,0.75,0.19313771171592606,False,11.120000000000001,0.15337953904226495,0.12534505128860474,4.0,97,3.9030849933624268,0.1888263861285611,0.27182242274284363,0.40658456087112427,0.21583713591098785,0.3260149657726288,0.32541972398757935,1.6270986199378967,0.29262834787368774,11.85574722290039,0.22072792053222656
97,1,s_curve,,0.2,0.75,0.1931374663355113,False,15.24,0.16716645006134656,0.12593774497509003,4.0,97,3.9030849933624268,0.1888263861285611,0.09037318080663681,0.40181323885917664,0.25013911724090576,0.32548788189888,0.29980960488319397,1.4990480244159698,0.29517292976379395,10.816740989685059,0.17364802956581116
98,2,s_curve,,0.2,0.75,0.19313731308591386,True,20.0,0.04626856933054382,0.12558843195438385,4.0,97,2.37835955619812,2.000766932964325,0.3524057865142822,0.28077447414398193,0.10245375335216522,0.34696105122566223,0.3225694000720978,1.612847000360489,0.29585039615631104,4.721536636352539,0.16580866277217865
99,0,s_curve,,0.4,0.25,0.19313932148707813,True,20.0,0.026773574154487473,0.05611080303788185,8.0,195,2.2599380016326904,0.07181763648986816,0.024475539103150368,0.02763555757701397,0.5041208267211914,0.524099588394165,0.5158918499946594,1.2897296249866486,0.18494769930839539,5.229042053222656,0.202725350856781
100,1,s_curve,,0.4,0.25,0.19313761536033058,True,20.0,0.03277463584586445,0.05646100640296936,8.0,195,2.257490396499634,0.08664369583129884,0.012441613711416721,0.02948727458715439,0.4982911944389343,0.5244564414024353,0.5165501832962036,1.291375458240509,0.18607434630393982,5.352528095245361,0.20415909588336945
101,2,s_curve,,0.4,0.25,0.19313864236335548,True,20.0,0.03003562844505049,0.05689724162220955,8.0,195,2.255460739135742,0.08247590065002441,0.004127900116145611,0.028605736792087555,0.5013120174407959,0.5260831713676453,0.5161803960800171,1.2904509902000427,0.1860143095254898,5.2892889976501465,0.2060283124446869
102,0,s_curve,,0.4,0.5,0.19313864236335548,True,20.0,0.037249524470914196,0.08692310005426407,8.0,195,2.276094913482666,0.14433884620666504,0.038565486669540405,0.2522808909416199,0.4654003381729126,0.5306032299995422,0.5173645615577698,1.2934114038944244,0.22565509378910065,5.8354692459106445,0.22462134063243866
103,1,s_curve,,0.4,0.5,0.19313864236335548,True,20.0,0.03735153879839873,0.07488460093736649,8.0,195,2.244640588760376,0.17337226867675778,0.014043796807527542,0.020201442763209343,0.4929439127445221,0.52498459815979,0.5170742273330688,1.2926855683326721,0.20543254911899567,5.181143283843994,0.20356762409210205
104,2,s_curve,,0.4,0.5,0.19313920983084443,True,20.0,0.02944365737875182,0.07469303160905838,8.0,195,2.2651219367980957,0.14137864112854004,0.02796836942434311,0.02516642026603222,0.5032795071601868,0.5261422991752625,0.5175308585166931,1.2938271462917328,0.20531772077083588,5.110522270202637,0.20003551244735718
105,0,s_curve,,0.4,0.75,0.19313891792219479,False,3.92,0.17959154563280796,0.12197104096412659,8.0,195,7.836405277252197,0.10024768510927398,0.24634014070034027,0.691392183303833,0.6367165446281433,0.6604962348937988,0.6539329290390015,1.6348323225975037,0.2884085774421692,10.630758285522461,0.2898164987564087
106,1,s_curve,,0.4,0.75,0.19313835045851663,False,6.36,0.20919004084965778,0.11798464506864548,8.0,195,7.836405277252197,0.10024768510927398,0.2797878384590149,0.4074418246746063,0.4810559153556824,0.5752584934234619,0.58039391040802,1.45098477602005,0.2830526530742645,17.84234046936035,0.32572394609451294
107,2,s_curve,,0.4,0.75,0.19313835045851663,True,20.0,0.027085026609950987,0.0914928987622261,8.0,195,2.2625880241394043,0.0013380050659179685,0.026019908487796783,0.01729574240744114,0.5018544793128967,0.5218334794044495,0.5164461135864258,1.2911152839660645,0.22925572097301483,4.548853874206543,0.19278718531131744
108,0,s_curve,,0.6,0.25,0.19313835045851663,True,20.0,0.04132618453470712,0.04534793645143509,10.252307891845703,249,0.017028288915753365,0.041564226150512695,0.010907736606895924,0.025529926642775536,0.5003356337547302,0.5264883041381836,0.5163003206253052,0.8605005343755087,0.1739366501569748,4.9763312339782715,0.21365921199321747
109,1,s_curve,,0.6,0.25,0.19313902961349155,True,20.0,0.03204021695204047,0.046940334141254425,10.252310752868652,249,0.012431357055902481,0.029167652130126953,0.05937521532177925,0.016487956047058105,0.5044881701469421,0.5227087140083313,0.5166812539100647,0.8611354231834412,0.17506465315818787,4.854034900665283,0.2102663367986679
110,2,s_curve,,0.6,0.25,0.19313902961349155,True,20.0,0.03945876038628838,0.0465746745467186,10.252310752868652,249,0.02243601158261299,0.005866050720214844,0.025981545448303223,0.01629466377198696,0.5004621744155884,0.5261240005493164,0.516563355922699,0.8609389265378317,0.17563952505588531,5.077728748321533,0.21261830627918243
111,0,s_curve,,0.6,0.5,0.19313741982737656,False,3.1,0.2087633865236833,0.12392853200435638,10.252311706542969,249,10.003374099731445,0.16133910814394195,0.36707839369773865,0.9849032759666443,0.841626763343811,0.8603692054748535,0.8439801335334778,1.4066335558891296,0.29141920804977417,9.992805480957031,0.31868672370910645
112,1,s_curve,,0.6,0.5,0.19313717444465053,False,2.82,0.19487835418379412,0.12058568745851517,10.252311706542969,249,10.003374099731445,0.16133910814394195,0.30570095777511597,0.8565916419029236,0.7870793342590332,0.8078524470329285,0.7808846831321716,1.3014744718869529,0.2885538339614868,11.138988494873047,0.3394761085510254
113,2,s_curve,,0.6,0.5,0.19313702119293566,False,2.5,0.18203662612297786,0.12495176494121552,10.252311706542969,249,10.003374099731445,0.16133910814394195,0.32419639825820923,0.9760472178459167,0.8080483078956604,0.8223900198936462,0.8057737350463867,1.3429562250773113,0.2937290370464325,9.813531875610352,0.3084509074687958
114,0,s_curve,,0.6,0.75,0.19313902961349155,False,2.6,0.18227066793235802,0.12315329909324646,10.252310752868652,249,10.003374099731445,0.16133910814394195,0.11095810681581497,0.9196023344993591,0.7737157940864563,0.7875688076019287,0.7645488977432251,1.2742481629053752,0.2896682918071747,9.510324478149414,0.32621124386787415
115,1,s_curve,,0.6,0.75,0.1931373234528275,False,3.18,0.20629432262114422,0.12352260202169418,10.252307891845703,249,10.003374099731445,0.16133910814394195,0.2868248522281647,0.9703164100646973,0.8010357618331909,0.816802978515625,0.8001333475112915,1.3335555791854858,0.29172828793525696,11.003898620605469,0.3146849274635315
116,2,s_curve,,0.6,0.75,0.19313835045851663,True,20.0,0.03609328260033346,0.07776570320129395,10.252307891845703,249,0.026775164529681206,0.04398655891418457,0.011261437088251114,0.02292884886264801,0.5107625722885132,0.5275660157203674,0.5182370543479919,0.8637284239133199,0.20941126346588135,4.135594844818115,0.20180396735668182
117,0,s_curve,,0.8,0.25,0.19313835045851663,True,20.0,0.06451456092504103,0.04055895283818245,10.252307891845703,249,0.011922902427613735,0.03144192695617676,0.011549976654350758,0.019669173285365105,0.4605892300605774,0.5305110812187195,0.515443742275238,0.6443046778440475,0.16926461458206177,5.850912570953369,0.23974058032035828
118,1,s_curve,,0.8,0.25,0.19313835045851663,True,20.0,0.06108892805981641,0.04099903628230095,10.252307891845703,249,0.014364264905452728,0.043931007385253906,0.010429703630506992,0.015398397110402584,0.49565526843070984,0.5253972411155701,0.5167384147644043,0.6459230184555054,0.1688346266746521,5.206782341003418,0.22930298745632172
119,2,s_curve,,0.8,0.25,0.19313891792219479,True,20.0,0.05073319611891609,0.03944166749715805,10.252309799194336,249,0.02447422221302986,0.05380415916442871,0.017963917925953865,0.01825994998216629,0.4979938268661499,0.5227342844009399,0.5146559476852417,0.6433199346065521,0.16903923451900482,4.8382415771484375,0.22217847406864166
120,0,s_curve,,0.8,0.5,0.19313908373078936,False,2.86,0.22958819160121924,0.12508919835090637,10.252310752868652,249,10.003374099731445,0.16133910814394195,0.15638841688632965,1.14592707157135,0.9588314890861511,0.975577175617218,0.9614718556404114,1.2018398195505142,0.2945806682109833,8.60604190826416,0.31709811091423035
121,1,s_curve,,0.8,0.5,0.19313851625474426,False,2.72,0.2097947291116659,0.12361623346805573,10.252309799194336,249,10.003374099731445,0.16133910814394195,0.35429710149765015,1.1758983135223389,0.8564358949661255,0.8878511190414429,0.8635305762290955,1.0794132202863693,0.29251915216445923,9.128091812133789,0.3235703706741333
122,2,s_curve,,0.8,0.5,0.19313851625474426,False,2.5,0.22356147297560333,0.12383866310119629,10.252309799194336,249,10.003374099731445,0.16133910814394195,0.1952654868364334,1.1668140888214111,0.9772859215736389,0.9909895658493042,0.974533200263977,1.2181665003299713,0.29352372884750366,8.421536445617676,0.32852908968925476
123,0,s_curve,,0.8,0.75,0.19313851625474426,False,2.14,0.19629687946370553,0.11800782382488251,10.252309799194336,249,10.003374099731445,0.16133910814394195,0.19693349301815033,1.1186901330947876,0.9138543605804443,0.9270034432411194,0.9062955379486084,1.1328694224357605,0.2851576507091522,12.406267166137695,0.3763337731361389
124,1,s_curve,,0.8,0.75,0.19313919540276833,False,2.52,0.21940440233852415,0.12367469072341919,10.252312660217285,249,10.003374099731445,0.16133910814394195,0.20644690096378326,1.1827205419540405,0.9752772450447083,0.9889611601829529,0.9745264053344727,1.2181580066680908,0.2931517958641052,9.125137329101562,0.3285101056098938
125,2,s_curve,,0.8,0.75,0.19313919540276833,False,2.48,0.21168061334595506,0.12077640742063522,10.252312660217285,249,10.003374099731445,0.16133910814394195,0.14088697731494904,1.080913782119751,0.9137831330299377,0.9255046844482422,0.9062712788581848,1.132839098572731,0.2886304557323456,9.465975761413574,0.3322058618068695
126,0,s_curve,,1.0,0.25,0.19313758562094607,False,1.04,0.11491148231846365,0.09776418656110764,10.252313613891602,249,10.003374099731445,0.16133910814394195,0.10336608439683914,0.8109248876571655,0.7685776352882385,0.7808685898780823,0.766957700252533,0.766957700252533,0.2613222002983093,16.617219924926758,0.4747645854949951
127,1,s_curve,,1.0,0.25,0.19313734024001486,False,2.22,0.21678599240566732,0.09424389153718948,10.252312660217285,249,10.003374099731445,0.16133910814394195,0.3317822217941284,1.1349310874938965,0.9767357110977173,0.9961600303649902,0.9782555103302002,0.9782555103302002,0.2373240739107132,7.63092041015625,0.35375669598579407
128,2,s_curve,,1.0,0.25,0.19313718698575127,True,20.0,0.12200652928189443,0.03197381645441055,10.252313613891602,249,0.005746157839894295,0.25468546548952303,0.023558955639600754,0.03677099570631981,0.27019473910331726,0.5286976099014282,0.5172217488288879,0.5172217488288879,0.1689867526292801,8.984467506408691,0.3196658790111542
129,0,s_curve,,1.0,0.5,0.19313919540276833,False,2.14,0.22139221418263186,0.122760109603405,10.252312660217285,249,10.003374099731445,0.16133910814394195,0.2575874328613281,1.3031201362609863,1.0618088245391846,1.074450969696045,1.0549321174621582,1.0549321174621582,0.29219263792037964,9.444417953491211,0.34512701630592346
130,1,s_curve,,1.0,0.5,0.19313748924161905,False,1.54,0.14203292706260737,0.11217828094959259,10.25230884552002,249,10.003374099731445,0.16133910814394195,0.11295278370380402,1.0129497051239014,0.7842336297035217,0.8067456483840942,0.7775793075561523,0.7775793075561523,0.2763093411922455,12.815596580505371,0.4495019316673279
131,2,s_curve,,1.0,0.5,0.19313851625474426,False,1.3,0.13567233834061837,0.1109892800450325,10.252309799194336,249,10.003374099731445,0.16133910814394195,0.19652700424194336,1.0287513732910156,0.8432567119598389,0.8584491014480591,0.8370698094367981,0.8370698094367981,0.2792242765426636,11.49085521697998,0.411765456199646
132,0,s_curve,,1.0,0.75,0.19313851625474426,False,1.78,0.17187156221036964,0.11503157019615173,10.252309799194336,249,10.003374099731445,0.16133910814394195,0.0932174026966095,1.1707931756973267,0.8582820296287537,0.8767257928848267,0.8567955493927002,0.8567955493927002,0.28392910957336426,9.485200881958008,0.3763757348060608
133,1,s_curve,,1.0,0.75,0.19313851625474426,False,1.68,0.1890815464781245,0.11694683134555817,10.252309799194336,249,10.003374099731445,0.16133910814394195,0.2778993844985962,1.26536226272583,0.9940161108970642,1.0174100399017334,0.9942507147789001,0.9942507147789001,0.28622210025787354,10.531806945800781,0.3805745542049408
134,2,s_curve,,1.0,0.75,0.19313908373078936,False,2.82,0.2586774646817359,0.1219211295247078,10.252310752868652,249,10.003374099731445,0.16133910814394195,0.2907044589519501,1.306807279586792,1.081544280052185,1.095354676246643,1.0770301818847656,1.0770301818847656,0.29116567969322205,7.98397970199585,0.34963127970695496
135,0,right_angle,,0.2,0.25,0.6934072345666482,True,20.0,0.05662634719948327,0.06479940563440323,4.0,81,3.1446971893310547,0.16785723367799954,0.5169060826301575,0.47378039360046387,0.2397969514131546,0.4552205204963684,0.4180162847042084,2.090081423521042,0.19761663675308228,6.5471296310424805,0.20945458114147186
136,1,right_angle,,0.2,0.25,0.6934070297395186,True,20.0,0.06206677018442272,0.061864376068115234,4.0,81,3.4090592861175537,0.10075146356691558,0.2575870454311371,0.3347665071487427,0.317099004983902,0.46059566736221313,0.41844671964645386,2.0922335982322693,0.1932601034641266,6.308004856109619,0.2043348252773285
137,2,right_angle,,0.2,0.25,0.6934070297395186,True,20.0,0.04349943218132948,0.06067056208848953,4.0,81,3.43861722946167,2.7869589626789093,0.06077890843153,0.15726301074028015,0.0004849548276979476,0.454107403755188,0.42318296432495117,2.115914821624756,0.1928650438785553,6.737682342529297,0.21056120097637177
138,0,right_angle,,0.2,0.5,0.6934070297395186,True,20.0,0.05717127996184016,0.08548246324062347,4.0,81,3.3939623832702637,1.4111829996109009,0.0014427596470341086,0.037170883268117905,-0.00849875621497631,0.4613727927207947,0.42686665058135986,2.1343332529067993,0.22289538383483887,5.936079978942871,0.1999453753232956
139,1,right_angle,,0.2,0.5,0.6934078913480225,False,8.98,0.15163384215048262,0.12760387361049652,4.0,81,3.1384713649749756,0.0,0.3006580173969269,0.3707237243652344,0.3631066381931305,0.4600166082382202,0.405696839094162,2.02848419547081,0.2962673604488373,13.636673927307129,0.197760671377182
140,2,right_angle,,0.2,0.5,0.693408720173007,True,20.0,0.05757198239373147,0.08982709795236588,4.0,81,3.4348878860473633,0.0906992594348355,0.02936045080423355,0.2199406772851944,0.31498900055885315,0.4603990614414215,0.4321654140949249,2.1608270704746246,0.23089593648910522,6.025567054748535,0.20463040471076965
141,0,right_angle,,0.2,0.75,0.6934089175667516,False,6.24,0.1432538239449921,0.1257045567035675,4.0,81,3.1384711265563965,0.0,0.3105542063713074,0.44833263754844666,0.33643317222595215,0.49120911955833435,0.46775269508361816,2.338763475418091,0.29048627614974976,17.20009994506836,0.2854534983634949
142,1,right_angle,,0.2,0.75,0.6934088181280577,True,20.0,0.04238074519083388,0.1114761084318161,4.0,81,2.7504866123199463,3.003827054296629,0.39747458696365356,0.4372825622558594,0.19189882278442383,0.4021039307117462,0.3780156970024109,1.8900784850120544,0.2672727108001709,5.495882511138916,0.18065349757671356
143,2,right_angle,,0.2,0.75,0.6934087151196733,True,20.0,0.04938189041865518,0.11751527339220047,4.0,81,2.6233131885528564,0.38550693193544583,0.48506951332092285,0.45820289850234985,0.2888498306274414,0.4010525047779083,0.36841338872909546,1.8420669436454773,0.28001469373703003,5.373401165008545,0.18395233154296875
144,0,right_angle,,0.4,0.25,0.693408720173007,True,20.0,0.0685995383450265,0.04759786278009415,8.0,161,0.4653909504413605,0.0734739939319058,0.0057735503651201725,0.016633840277791023,0.2799113094806671,0.47430944442749023,0.4373894929885864,1.093473732471466,0.17866601049900055,6.482795238494873,0.22345933318138123
145,1,right_angle,,0.4,0.25,0.6934076047703004,True,20.0,0.06547461664629255,0.04936147481203079,8.0,161,0.459798663854599,0.025652647018432617,0.02291090041399002,0.011586197651922703,0.3044477105140686,0.4702414870262146,0.4337995648384094,1.0844989120960236,0.1800234317779541,6.4102582931518555,0.2189922332763672
146,2,right_angle,,0.4,0.25,0.6934070297395186,True,20.0,0.06590223098137486,0.0490252859890461,8.0,161,0.4665992558002472,0.0080881754504605,0.030172813683748245,0.03067680634558201,0.28222331404685974,0.47094061970710754,0.4398142695426941,1.0995356738567352,0.1796371191740036,6.3531813621521,0.21998324990272522
147,0,right_angle,,0.4,0.5,0.6934070297395186,False,5.0,0.1884725957934236,0.1237577348947525,8.0,161,5.553602695465088,0.0,0.015091262757778168,0.6498426795005798,0.42247119545936584,0.7024106979370117,0.6404708623886108,1.601177155971527,0.2875513434410095,15.34863567352295,0.3360608220100403
148,1,right_angle,,0.4,0.5,0.6934070297395186,False,4.42,0.17444574085313216,0.12524840235710144,8.0,161,5.553602695465088,0.0,0.005847510881721973,0.6448256969451904,0.4971185028553009,0.6811336278915405,0.6309092044830322,1.5772730112075806,0.2888079285621643,19.755834579467773,0.3469060957431793
149,2,right_angle,,0.4,0.5,0.6934072345666482,False,4.92,0.18548232707064335,0.12308070063591003,8.0,161,5.553602695465088,0.0,0.071494922041893,0.6309716701507568,0.39324116706848145,0.6832033395767212,0.622725248336792,1.55681312084198,0.2861531972885132,19.003660202026367,0.32474759221076965
150,0,right_angle,,0.4,0.75,0.6934070219246466,False,4.48,0.18386935488769166,0.12335062772035599,8.0,161,5.553602695465088,0.0,0.11327504366636276,0.6261368989944458,0.49400559067726135,0.6991443634033203,0.6478089094161987,1.6195222735404968,0.2838420271873474,20.0725154876709,0.3669772446155548
151,1,right_angle,,0.4,0.75,0.6934068170991339,False,4.34,0.19485142965049992,0.12577591836452484,8.0,161,5.553602695465088,0.0,0.2542930543422699,0.6005150079727173,0.5340036153793335,0.6721575260162354,0.6320399045944214,1.5800997614860535,0.29237526655197144,16.25235366821289,0.2658407688140869
152,2,right_angle,,0.4,0.75,0.6934068170991339,False,5.04,0.1998523885532697,0.1236504539847374,8.0,161,5.553602695465088,0.0,0.2040063738822937,0.7428588271141052,0.2405058592557907,0.723316490650177,0.6238009929656982,1.5595024824142456,0.2922724187374115,12.975773811340332,0.27150318026542664
153,0,right_angle,,0.6,0.25,0.6934068170991339,True,20.0,0.0544445403175174,0.04021685943007469,8.485075950622559,170,0.03353235125541687,0.06412935256958008,0.03463241457939148,0.0347001776099205,0.28838762640953064,0.4669286012649536,0.4350716173648834,0.7251193622748058,0.17167295515537262,6.353724002838135,0.22652727365493774
154,1,right_angle,,0.6,0.25,0.6934076787068293,True,20.0,0.05558130414130722,0.04081089794635773,8.485075950622559,170,0.02161584421992302,0.030227899551391598,0.01590310037136078,0.0205394197255373,0.2735767662525177,0.46350184082984924,0.4339703321456909,0.7232838869094849,0.17251259088516235,6.201054573059082,0.2281852662563324
155,2,right_angle,,0.6,0.25,0.6934085075303494,True,20.0,0.058222389427311276,0.03926297277212143,8.485074043273926,170,0.021076299250125885,0.024290084838867188,0.029486700892448425,0.027689002454280853,0.2831640839576721,0.4558606743812561,0.4224162995815277,0.7040271659692129,0.17297936975955963,6.298702716827393,0.23032791912555695
156,0,right_angle,,0.6,0.5,0.6934087049260212,False,3.52,0.21149415233626612,0.122041255235672,8.485075950622559,170,6.003332614898682,0.0,0.23816482722759247,0.6574503183364868,0.6463854312896729,0.8230230212211609,0.7794104218482971,1.2990173697471619,0.2857963740825653,19.67450714111328,0.387603759765625
157,1,right_angle,,0.6,0.5,0.693408605485682,False,3.72,0.24673098578081742,0.12051167339086533,8.485077857971191,170,6.003332614898682,0.0,0.2336600422859192,0.7007855772972107,0.5905793905258179,0.8213531374931335,0.776789665222168,1.2946494420369468,0.28011977672576904,20.14628791809082,0.4583301246166229
158,2,right_angle,,0.6,0.5,0.6934085024794775,False,3.9,0.21708257808166048,0.12064674496650696,8.485075950622559,170,6.003332614898682,0.0,0.1261647343635559,0.6523280143737793,0.6239713430404663,0.7809005379676819,0.7154694199562073,1.1924490332603455,0.2831048369407654,18.930072784423828,0.3976866900920868
159,0,right_angle,,0.6,0.75,0.6934085075303494,False,3.54,0.1708965397762263,0.11673730611801147,8.485074043273926,170,6.003332614898682,0.0,0.04858316853642464,0.6746328473091125,0.4044373631477356,0.7963767051696777,0.7337984442710876,1.2229974071184795,0.28380537033081055,9.44578742980957,0.34893736243247986
160,1,right_angle,,0.6,0.75,0.6934073921276428,False,3.62,0.2264486906242322,0.11887330561876297,8.485074043273926,170,6.003332614898682,0.0,0.23530501127243042,0.6532570123672485,0.6107332706451416,0.8144309520721436,0.7671618461608887,1.2786030769348145,0.28104937076568604,20.37865447998047,0.39391544461250305
161,2,right_angle,,0.6,0.75,0.6934068170991339,False,4.38,0.17120276761946782,0.11993169039487839,8.485075950622559,170,6.003332614898682,0.0,0.22945542633533478,0.6224613189697266,0.609361469745636,0.7423363327980042,0.675568699836731,1.1259478330612183,0.2810503840446472,20.946990966796875,0.47456812858581543
162,0,right_angle,,0.8,0.25,0.6934068170991339,True,20.0,0.05012220718619659,0.033420439809560776,8.485075950622559,170,0.0165433157235384,0.1572403907775879,0.004377727396786213,0.01478409394621849,0.2931102216243744,0.451884388923645,0.41185057163238525,0.5148132145404816,0.16788333654403687,5.933688640594482,0.2327294498682022
163,1,right_angle,,0.8,0.25,0.6934068170991339,True,20.0,0.05392464375649028,0.03585447743535042,8.485075950622559,170,0.028970956802368164,0.1796572208404541,0.005927321035414934,0.021822450682520866,0.2704046666622162,0.41966503858566284,0.39384394884109497,0.4923049360513687,0.16913583874702454,5.941746234893799,0.2248602956533432
164,2,right_angle,,0.8,0.25,0.6934070219246466,True,20.0,0.05618336939317353,0.03548917919397354,8.485074996948242,170,0.02266892045736313,0.2316439787494107,0.030706096440553665,0.01764640398323536,0.2682111859321594,0.4376275837421417,0.4049952030181885,0.5062440037727356,0.1699058711528778,6.134349822998047,0.23253300786018372
165,0,right_angle,,0.8,0.5,0.6934070219246466,False,4.0200000000000005,0.19276092157346625,0.11689443141222,8.485074996948242,170,6.003332614898682,0.0,0.40065425634384155,0.5842084288597107,0.6490493416786194,0.7866350412368774,0.7378120422363281,0.9222650527954102,0.27967363595962524,20.219350814819336,0.37798619270324707
166,1,right_angle,,0.8,0.5,0.6934068170991339,False,3.52,0.24802693183009025,0.11984547227621078,8.485075950622559,170,6.003332614898682,0.0,0.3024311065673828,0.5033330321311951,0.6675600409507751,0.8379296660423279,0.7593433856964111,0.9491792321205139,0.28091374039649963,21.369625091552734,0.45507609844207764
167,2,right_angle,,0.8,0.5,0.6934068170991339,False,3.22,0.24564467104170487,0.11753276735544205,8.485075950622559,170,6.003332614898682,0.0,0.2797354757785797,0.6706201434135437,0.7898356914520264,0.9066840410232544,0.8286457061767578,1.0358071327209473,0.28250575065612793,20.277175903320312,0.42529669404029846
168,0,right_angle,,0.8,0.75,0.6934068170991339,False,1.86,0.19159720100218297,0.11938899755477905,8.485075950622559,170,6.003332614898682,0.0,0.03948086500167847,1.1687703132629395,0.9482089877128601,0.9680690765380859,0.9523088932037354,1.1903861165046692,0.28842902183532715,10.88569450378418,0.3657758831977844
169,1,right_angle,,0.8,0.75,0.6934076787068293,False,3.64,0.24574717825129874,0.12143746018409729,8.485075950622559,170,6.003332614898682,0.0,0.2175455540418625,0.5974101424217224,0.6937322020530701,0.8606728315353394,0.784532904624939,0.9806661307811737,0.2847635746002197,19.33108139038086,0.36448878049850464
170,2,right_angle,,0.8,0.75,0.6934085075303494,False,3.3000000000000003,0.21429687393541524,0.11957471072673798,8.485074043273926,170,6.003332614898682,0.0,0.20344163477420807,0.6019285321235657,0.7439444065093994,0.8908616304397583,0.8018262386322021,1.0022827982902527,0.28092488646507263,22.554853439331055,0.4737076759338379
171,0,right_angle,,1.0,0.25,0.6934087049260212,False,1.56,0.25666498182975683,0.09325125068426132,8.485075950622559,170,6.003332614898682,0.0,0.25912708044052124,1.139520287513733,0.917302131652832,0.9561249017715454,0.9061000347137451,0.9061000347137451,0.2436208426952362,12.088688850402832,0.3972455561161041
172,1,right_angle,,1.0,0.25,0.6934086054858482,False,1.6,0.27307573659426654,0.09539595246315002,8.485077857971191,170,6.003332614898682,0.0,0.304195374250412,1.082271933555603,0.8739374279975891,0.9273921251296997,0.8728529810905457,0.8728529810905457,0.24545355141162872,9.162481307983398,0.37210237979888916
173,2,right_angle,,1.0,0.25,0.6934085024794775,False,1.54,0.21584246862866366,0.08353299647569656,8.485075950622559,170,6.003332614898682,0.0,0.23265694081783295,1.2630647420883179,1.0535410642623901,1.0629645586013794,1.0395704507827759,1.0395704507827759,0.23210874199867249,9.616880416870117,0.3933526277542114
174,0,right_angle,,1.0,0.5,0.6934085075303494,False,1.12,0.14366578388605955,0.11755085736513138,8.485074043273926,170,6.003332614898682,0.0,0.05448964238166809,1.0009692907333374,0.888788104057312,0.9036498069763184,0.8603963851928711,0.8603963851928711,0.283087819814682,13.712669372558594,0.40272217988967896
175,1,right_angle,,1.0,0.5,0.6934073921276428,False,1.2,0.1501391615590471,0.11589283496141434,8.485074043273926,170,6.003332614898682,0.0,0.15957237780094147,1.0989277362823486,0.9360470175743103,0.9516282677650452,0.9260817170143127,0.9260817170143127,0.2837066054344177,12.034488677978516,0.40844428539276123
176,2,right_angle,,1.0,0.5,0.6934068170991339,False,1.32,0.1783634626182372,0.1207304298877716,8.485075950622559,170,6.003332614898682,0.0,0.08887847512960434,1.1524802446365356,0.9201645255088806,0.9740478992462158,0.9520711898803711,0.9520711898803711,0.2883954346179962,13.341920852661133,0.37621620297431946
177,0,right_angle,,1.0,0.75,0.6934068170991339,False,1.16,0.16308702183223833,0.12333798408508301,8.485075950622559,170,6.003332614898682,0.0,0.2853548526763916,1.0853512287139893,0.9147659540176392,0.9597734808921814,0.9170116782188416,0.9170116782188416,0.2921651601791382,10.687884330749512,0.38518014550209045
178,1,right_angle,,1.0,0.75,0.6934068170991339,False,1.42,0.18199406862097858,0.11675015091896057,8.485075950622559,170,6.003332614898682,0.0,0.18520629405975342,1.2412135601043701,0.9961752891540527,1.0276546478271484,1.0090668201446533,1.0090668201446533,0.2857939302921295,12.142033576965332,0.41735339164733887
179,2,right_angle,,1.0,0.75,0.6934070219246466,False,1.04,0.12303581591964237,0.11701078712940216,8.485074996948242,170,6.003332614898682,0.0,0.21076782047748566,0.8792026042938232,0.8412451148033142,0.8483847975730896,0.8132016658782959,0.8132016658782959,0.2829650640487671,12.387231826782227,0.4086655080318451
180,0,random_polyline,,0.2,0.25,0.2991621019079336,True,20.0,0.048822306061415126,0.06209186092019081,4.0,79,2.4454638957977295,0.6522183418273926,0.027861610054969788,0.04362974315881729,0.24759508669376373,0.3724532425403595,0.33990779519081116,1.6995389759540558,0.19484393298625946,6.2614426612854,0.1952359825372696
181,1,random_polyline,,0.2,0.25,0.2991293768522583,True,20.0,0.0302694205127875,0.059401735663414,4.0,79,2.4497601985931396,0.9687373638153076,0.015259159728884697,0.025554606691002846,0.32312479615211487,0.35482513904571533,0.3409779667854309,1.7048898339271545,0.19002920389175415,5.119194507598877,0.1704414188861847
