time_s,requested_height,achieved_height,requested_vx,achieved_vx,achieved_vy,achieved_wz,done
5.5200000000000005,0.2,0.20825760066509247,0.4,0.5197672247886658,-0.008488506078720093,0.22870831191539764,False
5.54,0.2,0.20784702897071838,0.4,0.5057380199432373,-0.009356919676065445,0.1338091790676117,False
5.5600000000000005,0.2,0.2081250548362732,0.4,0.5042792558670044,0.002583928406238556,-0.09112520515918732,False
5.58,0.2,0.2088431864976883,0.4,0.4826633334159851,0.0015398003160953522,-0.2322864830493927,False
5.6000000000000005,0.2,0.20955172181129456,0.4,0.4667457342147827,0.003185030072927475,-0.3163926303386688,False
5.62,0.2,0.209921196103096,0.4,0.44200950860977173,-4.7031790018081665e-05,-0.19751857221126556,False
5.64,0.2,0.20981350541114807,0.4,0.4587143361568451,0.011897660791873932,-0.040628209710121155,False
5.66,0.2,0.2095727026462555,0.4,0.47047755122184753,0.02609468623995781,-0.16413138806819916,False
5.68,0.2,0.2093951255083084,0.4,0.5024421215057373,0.04718056321144104,-0.2034619301557541,False
5.7,0.2,0.20915107429027557,0.4,0.5032945275306702,0.060837600380182266,-0.23505984246730804,False
5.72,0.2,0.20878809690475464,0.4,0.5186659097671509,0.06902027875185013,-0.26330310106277466,False
5.74,0.2,0.20833180844783783,0.4,0.5223416090011597,0.06124190241098404,-0.2538444399833679,False
5.76,0.2,0.2080901712179184,0.4,0.5169852375984192,0.06853504478931427,-0.26997247338294983,False
5.78,0.2,0.20858168601989746,0.4,0.5089301466941833,0.06621774286031723,-0.2614590525627136,False
5.8,0.2,0.2098359763622284,0.4,0.4999523162841797,0.05586528405547142,-0.005710428114980459,False
5.82,0.2,0.211366206407547,0.4,0.47880634665489197,0.051971398293972015,0.2133999764919281,False
5.84,0.2,0.21277229487895966,0.4,0.46047067642211914,0.046915702521800995,0.32264384627342224,False
5.86,0.2,0.21362322568893433,0.4,0.4430338740348816,0.04684395715594292,0.26566171646118164,False
5.88,0.2,0.21382972598075867,0.4,0.46206772327423096,0.03980369493365288,0.1529688537120819,False
5.9,0.2,0.21362441778182983,0.4,0.477958619594574,0.030327335000038147,0.18115629255771637,False
5.92,0.2,0.21297715604305267,0.4,0.49350371956825256,0.021810777485370636,0.11689066886901855,False
5.94,0.2,0.21183565258979797,0.4,0.49423661828041077,0.011415272951126099,0.14283564686775208,False
5.96,0.2,0.2103111892938614,0.4,0.4956628382205963,0.017382238060235977,0.14056618511676788,False
5.98,0.2,0.2086302489042282,0.4,0.5023744702339172,0.016956444829702377,0.21725566685199738,False
6.0,0.1705,0.20751573145389557,0.4,0.49459025263786316,0.02119709923863411,0.16576676070690155,False
