scenario,path_shape,repeat,requested_speed_m_s,progress_start_m,progress_end_m,required_height_m,tangent_speed_mean_m_s,speed_error_mean_m_s,schedule_error_mean_m,samples,duty_factor_mean,flight_fraction,duty_factor_fl,duty_factor_fr,duty_factor_hl,duty_factor_hr,diagonal_contact_correlation,ipsilateral_contact_correlation
5,procedural,1,0.44999998807907104,0.4,0.8,0.29319998621940613,0.4616610279137438,0.011661039834672754,-0.06686358775333966,44,0.6363636363636364,0.0,0.6363636363636364,0.4772727272727273,0.7727272727272727,0.6590909090909091,0.4767240028671298,-0.42895042391495475
5,procedural,1,0.44999998807907104,0.8,1.2000000000000002,0.29319998621940613,0.6128007471561432,0.16280075907707214,0.0011818409255050797,33,0.5909090909090909,0.0,0.5454545454545454,0.3939393939393939,0.7272727272727273,0.696969696969697,0.5418005607867782,-0.5534918719241664
5,procedural,1,0.44999998807907104,1.2000000000000002,1.6,0.2805068837157611,0.7149591887819355,0.26495920070286455,0.11641366914222892,29,0.5689655172413793,0.0,0.4827586206896552,0.5172413793103449,0.7241379310344828,0.5517241379310345,0.47733482673485395,-0.6854711804990193
5,procedural,1,0.44999998807907104,1.6,2.0,0.1704999953508377,0.651235181093216,0.2012351930141449,0.2664999211231859,30,0.7333333333333333,0.0,0.8666666666666667,0.6333333333333333,0.6666666666666666,0.7666666666666667,0.3682069275692966,-0.34855678539710444
5,procedural,1,0.44999998807907104,2.0,2.4000000000000004,0.1704999953508377,0.5383879746261396,0.08838798654706854,0.35776332921103315,38,0.7631578947368421,0.0,0.8157894736842105,0.8157894736842105,0.7631578947368421,0.6578947368421053,0.5330548156120299,-0.3036936583318808
5,procedural,1,0.44999998807907104,2.4000000000000004,2.8000000000000003,0.1704999953508377,0.4305801767369975,-0.019419811342073524,0.3918911595811,46,0.8369565217391305,0.0,1.0,0.717391304347826,0.6521739130434783,0.9782608695652174,0.7580697689987218,-0.0935639287022983
5,procedural,1,0.44999998807907104,2.8000000000000003,3.2,0.1704999953508377,0.4556260603395375,0.005626072260466489,0.35677237379550775,44,0.8181818181818182,0.0,0.9545454545454546,0.8181818181818182,0.5909090909090909,0.9090909090909091,0.43854361271829534,-0.1653197291503133
5,procedural,1,0.44999998807907104,3.2,3.6,0.1704999953508377,0.34475297300980007,-0.10524701506927095,0.3484302592236401,58,0.8405172413793104,0.0,0.8448275862068966,0.8793103448275862,0.7758620689655172,0.8620689655172413,0.4660708215126066,-0.18927096805347382
5,procedural,1,0.44999998807907104,3.6,4.0,0.1704999953508377,0.20195649937558613,-0.24804348870348492,0.06909762994187534,61,0.9016393442622951,0.0,0.9836065573770492,0.8360655737704918,0.9180327868852459,0.8688524590163934,0.5035457960440548,-0.10530644052708567
6,procedural,0,0.44999998807907104,0.0,0.4,0.1704999953508377,0.5029379877333457,0.05293799965427472,-0.0386922957782563,39,0.5576923076923077,0.15384615384615385,0.6666666666666666,0.5128205128205128,0.5384615384615384,0.5128205128205128,0.5774576307128086,0.04139657782215603
